displayName,position,pred_safety_tackle_prob
Jalen Thompson,FS,0.966752946
Mike Edwards,FS,0.966803968
Josh Metellus,SS,0.966808736
Budda Baker,SS,0.966844201
Antoine Winfield,FS,0.966850758
Marcus Williams,FS,0.966875732
Jaquan Johnson,FS,0.966894865
Eric Rowe,SS,0.966895759
Juju Hughes,FS,0.966980696
Eddie Jackson,SS,0.967017293
Geno Stone,SS,0.967035532
Malik Hooker,FS,0.96705997
Mike Edwards,FS,0.967119932
Richie Grant,SS,0.967130661
Bobby McCain,FS,0.967137218
Vonn Bell,SS,0.967166662
Tashaun Gipson,FS,0.967231572
Rodney McLeod,FS,0.967243493
Camryn Bynum,FS,0.967246175
Ryan Neal,SS,0.967258215
Antoine Winfield,FS,0.967292726
Nasir Adderley,FS,0.967308342
Mike Edwards,FS,0.967313111
Myles Hartsfield,FS,0.967338443
Rudy Ford,SS,0.967367649
Will Harris,SS,0.967376828
Brandon Jones,SS,0.967392981
Jalen Pitre,FS,0.967396021
Jalen Pitre,FS,0.967396021
Grant Delpit,SS,0.967407584
Tre Norwood,FS,0.967445552
Brandon Jones,SS,0.967464387
Tashaun Gipson,FS,0.967545867
Kamren Curl,SS,0.967579663
Budda Baker,SS,0.96761024
Geno Stone,SS,0.967652321
Andre Cisco,SS,0.967661262
Rodney Thomas,FS,0.967686594
Rodney Thomas,FS,0.967686594
Antoine Winfield,FS,0.967691422
Jayron Kearse,FS,0.967715979
Antoine Winfield,FS,0.96772778
Antoine Winfield,FS,0.96772778
Jaquan Brisker,SS,0.967829525
Eddie Jackson,SS,0.967877269
DeShon Elliott,FS,0.967882872
Tracy Walker,FS,0.967896819
Tyrann Mathieu,FS,0.967947662
Geno Stone,SS,0.967972338
Chuck Clark,SS,0.967990756
Geno Stone,SS,0.968006194
Eddie Jackson,SS,0.96805948
Jessie Bates,FS,0.968072534
Derwin James,FS,0.968100607
Jalen Pitre,FS,0.968129277
Jalen Pitre,FS,0.968129277
Jaquan Johnson,FS,0.968144298
Antoine Winfield,FS,0.968144953
Eddie Jackson,SS,0.968170524
Malik Hooker,FS,0.968188047
Derwin James,FS,0.968298912
Bobby McCain,FS,0.968313038
Eddie Jackson,SS,0.968318939
Chauncey Gardner-Johnson,SS,0.968323767
Adrian Amos,FS,0.968360066
Josh Jones,FS,0.968360722
Quandre Diggs,FS,0.968370557
DeShon Elliott,FS,0.968398511
Kamren Curl,SS,0.968421757
Marcus Williams,FS,0.968427479
Malik Hooker,FS,0.968472183
Quandre Diggs,FS,0.968475878
Marcus Williams,FS,0.968512774
Geno Stone,SS,0.968584061
DeShon Elliott,FS,0.968629777
Jalen Pitre,FS,0.968653619
Budda Baker,SS,0.968677878
Ryan Neal,SS,0.968697011
Jalen Thompson,FS,0.968704939
Geno Stone,SS,0.968705833
Richie Grant,SS,0.968721867
Jaquan Johnson,FS,0.968751729
Chauncey Gardner-Johnson,SS,0.968883038
Juju Hughes,FS,0.968885183
Juju Hughes,FS,0.968892574
Adrian Phillips,SS,0.968902647
Antoine Winfield,FS,0.968921661
Eddie Jackson,SS,0.968930066
Jalen Pitre,FS,0.968976498
Mike Edwards,FS,0.968983591
Malik Hooker,FS,0.969025671
Tashaun Gipson,FS,0.969037652
Nasir Adderley,FS,0.96904701
Jayron Kearse,FS,0.969072342
Josh Jones,FS,0.969084978
Jalen Thompson,FS,0.969108403
Josh Jones,FS,0.96915096
Jaylinn Hawkins,FS,0.969175816
Jalen Pitre,FS,0.969177604
Nasir Adderley,FS,0.969186425
Jayron Kearse,FS,0.969191372
Jaquan Brisker,SS,0.969193041
Tyrann Mathieu,FS,0.969205379
Marcus Williams,FS,0.969221592
Eddie Jackson,SS,0.9693048
Rayshawn Jenkins,SS,0.969308496
Geno Stone,SS,0.969317317
Tashaun Gipson,FS,0.969391942
Eric Rowe,SS,0.969447732
Jayron Kearse,FS,0.969510794
Mike Edwards,FS,0.969536841
Juju Hughes,FS,0.969554305
Johnathan Abram,SS,0.96955508
Josh Metellus,SS,0.969572544
Jessie Bates,FS,0.969610989
Adrian Amos,FS,0.969612241
Jayron Kearse,FS,0.969629705
Jonathan Owens,FS,0.96964103
Tyrann Mathieu,FS,0.969688356
Nasir Adderley,FS,0.969695628
Chuck Clark,SS,0.96972388
Myles Hartsfield,FS,0.969730139
Nasir Adderley,FS,0.96975112
Antoine Winfield,FS,0.969757378
Kyle Dugger,FS,0.96981591
Jaquan Brisker,SS,0.96988374
Jonathan Owens,FS,0.96988982
Devin McCourty,FS,0.969915926
Quandre Diggs,FS,0.970013738
Andre Cisco,SS,0.970014095
Marcus Maye,FS,0.970073104
Julian Love,SS,0.970175862
Brandon Jones,SS,0.970181227
Jalen Thompson,FS,0.970189452
Richie Grant,SS,0.970217466
Eddie Jackson,SS,0.970241606
Tashaun Gipson,FS,0.970265031
Marcus Williams,FS,0.970283568
Xavier McKinney,FS,0.970289946
Kyle Dugger,FS,0.970317245
Julian Love,SS,0.970334053
Kerby Joseph,SS,0.970363915
Quandre Diggs,FS,0.970386147
Damar Hamlin,SS,0.970406353
Devin McCourty,FS,0.970459044
Josh Jones,FS,0.97049427
Josh Metellus,SS,0.970529854
Brandon Jones,SS,0.970577717
Eddie Jackson,SS,0.970595121
John Johnson,FS,0.970602632
Grant Delpit,SS,0.970703721
Marcus Maye,FS,0.970738232
Jessie Bates,FS,0.970741928
Adrian Phillips,SS,0.970766544
Jaquan Johnson,FS,0.970789433
Xavier McKinney,FS,0.97085315
Brandon Jones,SS,0.970873952
Chauncey Gardner-Johnson,SS,0.97087574
Juju Hughes,FS,0.970889986
Rayshawn Jenkins,SS,0.970897198
Jaquan Brisker,SS,0.970921695
Rayshawn Jenkins,SS,0.971083403
Mike Edwards,FS,0.971088469
Julian Love,SS,0.971099138
Xavier McKinney,FS,0.971147299
Tashaun Gipson,FS,0.971161306
Bobby McCain,FS,0.971201837
Xavier McKinney,FS,0.971214831
Grant Delpit,SS,0.971216857
Nasir Adderley,FS,0.971250296
Jonathan Owens,FS,0.971358001
Terrell Edmunds,SS,0.971385002
Jessie Bates,FS,0.971409619
Geno Stone,SS,0.971432269
Chauncey Gardner-Johnson,SS,0.971438766
Kerby Joseph,SS,0.971450925
Quandre Diggs,FS,0.971480727
Nasir Adderley,FS,0.971521914
Grant Delpit,SS,0.971527994
Jaquan Brisker,SS,0.971534431
Jonathan Owens,FS,0.97154063
Eddie Jackson,SS,0.971617341
Jalen Thompson,FS,0.971620977
Myles Hartsfield,FS,0.97163558
Jevon Holland,FS,0.971689582
Marcus Williams,FS,0.971733272
Antoine Winfield,FS,0.971785486
Jaquan Brisker,SS,0.97191453
Terrell Edmunds,SS,0.971919477
Juju Hughes,FS,0.971927702
Brandon Jones,SS,0.971966803
Kamren Curl,SS,0.971979499
Jaquan Brisker,SS,0.972021759
Grant Delpit,SS,0.972233891
Richie Grant,SS,0.972348154
Antoine Winfield,FS,0.972348154
Antoine Winfield,FS,0.972365499
Kamren Curl,SS,0.972383976
Justin Evans,SS,0.972480357
Justin Evans,SS,0.972480357
Tyrann Mathieu,FS,0.972523928
Rodney Thomas,FS,0.972525358
Rodney Thomas,FS,0.972525358
Grant Delpit,SS,0.972553015
Antoine Winfield,FS,0.972642064
Mike Edwards,FS,0.972672164
Will Harris,SS,0.972770989
Kamren Curl,SS,0.972795606
Minkah Fitzpatrick,FS,0.972863853
Julian Love,SS,0.972910464
Jaquan Brisker,SS,0.972937405
Juju Hughes,FS,0.97294867
Marcus Williams,FS,0.972975314
Jaquan Brisker,SS,0.972999275
Marcus Williams,FS,0.973025441
Richie Grant,SS,0.973067522
Tashaun Gipson,FS,0.973104
Jaquan Brisker,SS,0.973122537
Juju Hughes,FS,0.973135412
Antoine Winfield,FS,0.973148942
Terrell Edmunds,SS,0.973152757
Jaquan Brisker,SS,0.973185956
Jaquan Brisker,SS,0.97321564
Ryan Neal,SS,0.973222971
Kareem Jackson,SS,0.973276496
Ryan Neal,SS,0.97335887
Jessie Bates,FS,0.973376811
Keanu Neal,FS,0.973384619
Nick Scott,SS,0.973392844
Donovan Wilson,SS,0.97341913
Donovan Wilson,SS,0.97341913
Donovan Wilson,SS,0.97341913
Will Harris,SS,0.973432124
Jalen Pitre,FS,0.973460734
Jalen Pitre,FS,0.973460734
Nick Scott,SS,0.973488748
Rodney Thomas,FS,0.973511219
Rodney Thomas,FS,0.973511219
Ryan Neal,SS,0.973511994
Brandon Jones,SS,0.97354871
Juju Hughes,FS,0.973597646
Budda Baker,SS,0.973693609
Ryan Neal,SS,0.973740399
Malik Hooker,FS,0.973741531
Tashaun Gipson,FS,0.973771811
Chauncey Gardner-Johnson,SS,0.973772049
Quandre Diggs,FS,0.973783553
Xavier McKinney,FS,0.973855793
Antoine Winfield,FS,0.973865449
Antoine Winfield,FS,0.973865449
Marcus Williams,FS,0.974004149
DeShon Elliott,FS,0.974010527
Marcus Maye,FS,0.974043548
Jonathan Owens,FS,0.974152446
Camryn Bynum,FS,0.974160254
Jonathan Owens,FS,0.974170566
Grant Delpit,SS,0.97417748
Jaquan Johnson,FS,0.974266827
Terrell Edmunds,SS,0.974307895
Budda Baker,SS,0.974379241
Richie Grant,SS,0.974395275
Tashaun Gipson,FS,0.97439754
Mike Edwards,FS,0.974539757
Malik Hooker,FS,0.974591494
DeShon Elliott,FS,0.974598408
Grant Delpit,SS,0.974614143
Bobby McCain,FS,0.974642515
Kyle Dugger,FS,0.974643648
Jaquan Brisker,SS,0.974706173
Jonathan Owens,FS,0.974741518
Brandon Jones,SS,0.974811733
Tre Norwood,FS,0.974878609
Nick Scott,SS,0.974951684
Tre Norwood,FS,0.974979877
Jaquan Brisker,SS,0.97503233
Tashaun Gipson,FS,0.975057185
Quandre Diggs,FS,0.975065768
Tracy Walker,FS,0.975069523
Justin Simmons,FS,0.975071669
Jaylinn Hawkins,FS,0.975078046
Jaquan Brisker,SS,0.975106955
Mike Edwards,FS,0.975143194
John Johnson,FS,0.975227296
Chauncey Gardner-Johnson,SS,0.975248992
Darnell Savage,SS,0.975262702
Marcus Maye,FS,0.975353062
Jaquan Brisker,SS,0.975364387
Tre Norwood,FS,0.975370288
Chuck Clark,SS,0.975408673
Tashaun Gipson,FS,0.975411117
Jalen Pitre,FS,0.975457191
Jalen Pitre,FS,0.975457191
Mike Edwards,FS,0.975468338
DeShon Elliott,FS,0.975571513
Jonathan Owens,FS,0.975575864
Quandre Diggs,FS,0.975608528
Budda Baker,SS,0.975623071
Marcus Williams,FS,0.975643814
Justin Simmons,FS,0.975708961
Geno Stone,SS,0.975738704
Jaquan Brisker,SS,0.975806475
Johnathan Abram,SS,0.975847006
Bobby McCain,FS,0.975910902
Jordan Poyer,SS,0.975912929
Keanu Neal,FS,0.975956738
Devin McCourty,FS,0.975977898
Eddie Jackson,SS,0.975981295
DeShon Elliott,FS,0.975993812
Julian Love,SS,0.976003408
Jaquan Brisker,SS,0.976045787
Quandre Diggs,FS,0.976076543
Jonathan Owens,FS,0.97608614
Jonathan Owens,FS,0.97608614
Grant Delpit,SS,0.976118624
Jalen Thompson,FS,0.976140261
Juju Hughes,FS,0.976148605
Jaquan Johnson,FS,0.976149023
Jonathan Owens,FS,0.976149142
Geno Stone,SS,0.976149142
Will Harris,SS,0.976152122
Josh Jones,FS,0.976158917
Rodney Thomas,FS,0.976170957
Rodney Thomas,FS,0.976170957
Rodney Thomas,FS,0.976179481
Jaylinn Hawkins,FS,0.976182103
Richie Grant,SS,0.976207554
Ryan Neal,SS,0.976273298
Damar Hamlin,SS,0.976341248
Marcus Williams,FS,0.97643137
Josh Jones,FS,0.976458669
Bobby McCain,FS,0.976461649
Tashaun Gipson,FS,0.976522684
Tyrann Mathieu,FS,0.976527452
Adrian Amos,FS,0.976548135
Devin McCourty,FS,0.976619661
Brandon Jones,SS,0.976639211
Quandre Diggs,FS,0.976652265
Grant Delpit,SS,0.976652384
Tashaun Gipson,FS,0.976658523
Tashaun Gipson,FS,0.976716638
Marcus Williams,FS,0.976734698
Marcus Maye,FS,0.976745188
Kerby Joseph,SS,0.976795673
Malik Hooker,FS,0.976804316
Jaquan Brisker,SS,0.976911128
Jaquan Johnson,FS,0.976939023
Quandre Diggs,FS,0.976996362
Grant Delpit,SS,0.97703892
Jaquan Brisker,SS,0.97705847
DeShon Elliott,FS,0.977072358
Quandre Diggs,FS,0.97707808
Jonathan Owens,FS,0.97708708
Ryan Neal,SS,0.97709173
Grant Delpit,SS,0.977201343
DeShon Elliott,FS,0.977302551
Mike Edwards,FS,0.977323294
Josh Jones,FS,0.977334976
Josh Jones,FS,0.977334976
Jaquan Brisker,SS,0.977399766
Jordan Poyer,SS,0.977462888
Keanu Neal,FS,0.97747004
Jalen Pitre,FS,0.977473915
Jalen Pitre,FS,0.977473915
Kamren Curl,SS,0.977490366
Jordan Poyer,SS,0.97749275
Adrian Amos,FS,0.977512896
Kyle Dugger,FS,0.977526546
Nick Scott,SS,0.977529168
Darnell Savage,SS,0.9775334
Marcus Maye,FS,0.977540314
Grant Delpit,SS,0.977662921
Richie Grant,SS,0.977682769
Eddie Jackson,SS,0.977689028
Nasir Adderley,FS,0.977721155
Xavier McKinney,FS,0.977743268
Geno Stone,SS,0.977771282
Jaquan Brisker,SS,0.977775156
Bobby McCain,FS,0.977818131
Tracy Walker,FS,0.977854192
Jalen Pitre,FS,0.977882087
Jalen Pitre,FS,0.977882087
Richie Grant,SS,0.977908969
Ryan Neal,SS,0.977933645
Jonathan Owens,FS,0.97793895
Kyle Dugger,FS,0.978037238
Adrian Phillips,SS,0.978062332
Terrell Edmunds,SS,0.978086054
Malik Hooker,FS,0.978199542
Antoine Winfield,FS,0.978204668
Brandon Jones,SS,0.978204906
Eddie Jackson,SS,0.978229761
DeShon Elliott,FS,0.978261054
Antoine Winfield,FS,0.978279293
Juju Hughes,FS,0.978319705
Jordan Poyer,SS,0.978344798
Quandre Diggs,FS,0.978348553
Rodney Thomas,FS,0.978372872
Rodney Thomas,FS,0.978372872
Antoine Winfield,FS,0.978482842
Antoine Winfield,FS,0.978488564
Ryan Neal,SS,0.97848928
Rodney Thomas,FS,0.97851336
Rodney Thomas,FS,0.97851336
Jaquan Brisker,SS,0.978558064
Quandre Diggs,FS,0.978593469
Jalen Pitre,FS,0.978612542
Jalen Pitre,FS,0.978612542
Damar Hamlin,SS,0.978625536
Bobby McCain,FS,0.978731632
Chauncey Gardner-Johnson,SS,0.978764892
Jaquan Brisker,SS,0.978765666
Mike Edwards,FS,0.978789866
Marcus Williams,FS,0.978821635
Xavier McKinney,FS,0.97885555
DeShon Elliott,FS,0.978897572
Nick Scott,SS,0.979153275
Adrian Phillips,SS,0.979162097
Xavier McKinney,FS,0.979190648
DeShon Elliott,FS,0.979264975
Adrian Amos,FS,0.979311049
Malik Hooker,FS,0.979367554
Brandon Jones,SS,0.979470909
Keanu Neal,FS,0.979516089
Jaquan Johnson,FS,0.979542017
Xavier McKinney,FS,0.979574859
Nasir Adderley,FS,0.979587793
Jonathan Owens,FS,0.979631364
Jaylinn Hawkins,FS,0.979631484
Jaquan Brisker,SS,0.979631722
DeShon Elliott,FS,0.979646802
Jessie Bates,FS,0.979660809
Budda Baker,SS,0.979709625
Ryan Neal,SS,0.979720056
Tashaun Gipson,FS,0.979721189
Chauncey Gardner-Johnson,SS,0.979786754
Johnathan Abram,SS,0.979830682
Tre Norwood,FS,0.97985518
Eddie Jackson,SS,0.979869962
Tyrann Mathieu,FS,0.979970932
Jaquan Brisker,SS,0.979972899
Mike Edwards,FS,0.980041206
DeShon Elliott,FS,0.980065167
Kerby Joseph,SS,0.980133772
Rodney Thomas,FS,0.980161607
Rodney Thomas,FS,0.980161607
Richie Grant,SS,0.980203629
Juju Hughes,FS,0.980237067
Tracy Walker,FS,0.980244517
Richie Grant,SS,0.980266392
Justin Simmons,FS,0.980285406
Rodney Thomas,FS,0.980294347
Rodney Thomas,FS,0.980294347
Tashaun Gipson,FS,0.980306804
Minkah Fitzpatrick,FS,0.980359614
Bobby McCain,FS,0.980417132
Bobby McCain,FS,0.980417728
DeShon Elliott,FS,0.98044008
Geno Stone,SS,0.980572879
Tashaun Gipson,FS,0.980595827
Bobby McCain,FS,0.980598211
Nick Scott,SS,0.980633318
Antoine Winfield,FS,0.980652094
Jessie Bates,FS,0.980669081
Antoine Winfield,FS,0.980782032
Kamren Curl,SS,0.980887651
Antoine Winfield,FS,0.980937183
Jaquan Brisker,SS,0.9809708
Jaquan Brisker,SS,0.980977237
Richie Grant,SS,0.981010973
Grant Delpit,SS,0.981024384
Ryan Neal,SS,0.981066048
Malik Hooker,FS,0.981091022
Bobby McCain,FS,0.981180429
DeShon Elliott,FS,0.981235504
Quandre Diggs,FS,0.981236339
Richie Grant,SS,0.981316924
Minkah Fitzpatrick,FS,0.981401622
Richie Grant,SS,0.981408656
Xavier McKinney,FS,0.981540918
Marcus Williams,FS,0.981633067
Marcus Maye,FS,0.981740713
Marcus Maye,FS,0.981742203
Vonn Bell,SS,0.981801271
Jaylinn Hawkins,FS,0.981808007
Will Harris,SS,0.981847644
Marcus Maye,FS,0.981862724
Jessie Bates,FS,0.981871009
Terrell Edmunds,SS,0.981881082
Tyrann Mathieu,FS,0.98192203
Antoine Winfield,FS,0.98193258
Marcus Williams,FS,0.981936872
Marcus Maye,FS,0.98194319
Tyrann Mathieu,FS,0.981968105
Jalen Pitre,FS,0.982110083
Jalen Pitre,FS,0.982110083
Bobby McCain,FS,0.982137442
Tracy Walker,FS,0.982180476
Justin Simmons,FS,0.98234576
Josh Jones,FS,0.982395887
Josh Jones,FS,0.982395887
Antoine Winfield,FS,0.982416868
Grant Delpit,SS,0.982437134
Bobby McCain,FS,0.982441485
Damar Hamlin,SS,0.982486367
Quandre Diggs,FS,0.982505679
Vonn Bell,SS,0.982513189
Jalen Pitre,FS,0.982515216
Jalen Pitre,FS,0.982515216
Budda Baker,SS,0.982538342
Jalen Pitre,FS,0.982547343
Jalen Pitre,FS,0.982547343
Eric Rowe,SS,0.982552528
Xavier McKinney,FS,0.98261708
Julian Love,SS,0.982651711
Jaquan Johnson,FS,0.982703865
Darnell Savage,SS,0.982717693
Richie Grant,SS,0.982739091
Mike Edwards,FS,0.982756615
Rodney Thomas,FS,0.982806802
Rodney Thomas,FS,0.982806802
Jalen Pitre,FS,0.982822716
Jalen Pitre,FS,0.982822716
Budda Baker,SS,0.982849061
Jessie Bates,FS,0.982924879
Tashaun Gipson,FS,0.983011246
Tyrann Mathieu,FS,0.983025074
Eddie Jackson,SS,0.983041525
Antoine Winfield,FS,0.983101785
Tre Norwood,FS,0.983109951
Jessie Bates,FS,0.983118594
Josh Jones,FS,0.983129799
Josh Jones,FS,0.983129799
Mike Edwards,FS,0.983155489
Richie Grant,SS,0.983207941
Ryan Neal,SS,0.983249187
Jalen Pitre,FS,0.983287692
Jalen Pitre,FS,0.983287692
Mike Edwards,FS,0.983321309
Josh Jones,FS,0.983324528
DeShon Elliott,FS,0.983325481
Bobby McCain,FS,0.98336792
Darnell Savage,SS,0.98337698
Damar Hamlin,SS,0.98338151
Tashaun Gipson,FS,0.98348546
Budda Baker,SS,0.983502924
Rodney Thomas,FS,0.983553052
Rodney Thomas,FS,0.983553052
Marcus Maye,FS,0.983650386
Ryan Neal,SS,0.983668029
Jalen Pitre,FS,0.983683288
Jalen Pitre,FS,0.983683288
Dane Belton,FS,0.983872473
Terrell Edmunds,SS,0.983881712
Richie Grant,SS,0.983923852
Kareem Jackson,SS,0.983930051
Jalen Pitre,FS,0.983977735
Jalen Pitre,FS,0.983977735
Kyle Dugger,FS,0.984041572
Bobby McCain,FS,0.98406744
Marcus Williams,FS,0.984071493
Marcus Maye,FS,0.984143376
Antoine Winfield,FS,0.984145105
Jonathan Owens,FS,0.984145105
Jayron Kearse,FS,0.984152853
Juju Hughes,FS,0.984206319
Bobby McCain,FS,0.984292448
Ryan Neal,SS,0.984314561
Xavier McKinney,FS,0.984358788
Nasir Adderley,FS,0.984375179
Jayron Kearse,FS,0.984522581
Jonathan Owens,FS,0.984545588
Richie Grant,SS,0.98457551
Mike Edwards,FS,0.984592021
Marcus Williams,FS,0.984614432
Myles Hartsfield,FS,0.984691203
Malik Hooker,FS,0.984706461
Kareem Jackson,SS,0.984712839
Nick Scott,SS,0.984755814
Brandon Jones,SS,0.984766781
DeShon Elliott,FS,0.984779775
Nasir Adderley,FS,0.984781384
Marcus Williams,FS,0.984785676
DeShon Elliott,FS,0.984865189
DeShon Elliott,FS,0.984897912
Antoine Winfield,FS,0.985047579
Tashaun Gipson,FS,0.985049784
Tracy Walker,FS,0.985049903
Tyrann Mathieu,FS,0.985126019
Johnathan Abram,SS,0.985149622
Juju Hughes,FS,0.985163271
Antoine Winfield,FS,0.985170305
Tashaun Gipson,FS,0.985223293
Tashaun Gipson,FS,0.985230744
Will Harris,SS,0.98524493
Tashaun Gipson,FS,0.985256493
Jalen Pitre,FS,0.985329092
Jalen Pitre,FS,0.985329092
Richie Grant,SS,0.985349894
Rodney Thomas,FS,0.985370994
Rodney Thomas,FS,0.985370994
Quandre Diggs,FS,0.985371768
Brandon Jones,SS,0.985380828
Johnathan Abram,SS,0.985382676
Brandon Jones,SS,0.985433042
Jalen Pitre,FS,0.985436857
Jalen Pitre,FS,0.985436857
DeShon Elliott,FS,0.985480845
Quandre Diggs,FS,0.985544264
Ryan Neal,SS,0.985587597
Geno Stone,SS,0.985705853
Jaquan Johnson,FS,0.985724509
Bobby McCain,FS,0.985732794
Jalen Pitre,FS,0.985902429
Jalen Pitre,FS,0.985902429
Jalen Pitre,FS,0.985949576
Jalen Pitre,FS,0.985949576
Bobby McCain,FS,0.985996306
Jaquan Brisker,SS,0.986011267
Josh Jones,FS,0.986046135
Josh Jones,FS,0.986046135
Antoine Winfield,FS,0.986049354
Josh Metellus,SS,0.986070693
Budda Baker,SS,0.986135125
Grant Delpit,SS,0.986202538
Eddie Jackson,SS,0.986230671
Marcus Williams,FS,0.986243665
Marcus Williams,FS,0.986259699
Bobby McCain,FS,0.986261308
Jalen Pitre,FS,0.986343026
Jalen Pitre,FS,0.986343026
Justin Simmons,FS,0.986367047
Richie Grant,SS,0.986414015
Quandre Diggs,FS,0.986493468
Quandre Diggs,FS,0.986495495
Jaquan Brisker,SS,0.986501157
Tashaun Gipson,FS,0.986505449
DeShon Elliott,FS,0.986516118
Jaquan Brisker,SS,0.986530483
Johnathan Abram,SS,0.986560881
Budda Baker,SS,0.986643612
Antoine Winfield,FS,0.986796737
Antoine Winfield,FS,0.986796737
Marcus Williams,FS,0.986839354
Jaquan Brisker,SS,0.986886144
Will Harris,SS,0.986917138
Quandre Diggs,FS,0.986930251
Kyle Dugger,FS,0.986944973
Geno Stone,SS,0.986980081
Nasir Adderley,FS,0.9869802
Jalen Pitre,FS,0.987058938
Jalen Pitre,FS,0.987058938
Xavier McKinney,FS,0.987070739
Nick Scott,SS,0.987136364
Quandre Diggs,FS,0.987180173
Antoine Winfield,FS,0.987215042
Jaquan Brisker,SS,0.987246513
Jalen Pitre,FS,0.987310052
Jalen Pitre,FS,0.987310052
Eddie Jackson,SS,0.987434924
DeShon Elliott,FS,0.987456858
Bobby McCain,FS,0.98750174
DeShon Elliott,FS,0.987516403
Jalen Pitre,FS,0.987552524
Jalen Pitre,FS,0.987552524
Eddie Jackson,SS,0.987601936
Eddie Jackson,SS,0.987672627
Budda Baker,SS,0.987696946
Johnathan Abram,SS,0.987710655
Quandre Diggs,FS,0.987747431
Xavier McKinney,FS,0.987752199
Eric Rowe,SS,0.987808824
Will Harris,SS,0.987814784
Quandre Diggs,FS,0.987815022
Richie Grant,SS,0.987826526
Nasir Adderley,FS,0.987833858
Kyle Dugger,FS,0.987903059
Rodney Thomas,FS,0.987947285
Rodney Thomas,FS,0.987947285
Nasir Adderley,FS,0.987953663
Richie Grant,SS,0.988019168
Tyrann Mathieu,FS,0.988050282
Jaquan Johnson,FS,0.988088548
Eddie Jackson,SS,0.988092721
Rodney Thomas,FS,0.988098204
Rodney Thomas,FS,0.988098204
Damar Hamlin,SS,0.988129497
Justin Simmons,FS,0.98815608
Quandre Diggs,FS,0.988188326
DeShon Elliott,FS,0.988263726
Jalen Pitre,FS,0.988374114
Jalen Pitre,FS,0.988374114
Tracy Walker,FS,0.988431096
Jaquan Brisker,SS,0.988651276
Richie Grant,SS,0.988684714
Johnathan Abram,SS,0.988699019
Jalen Pitre,FS,0.9887079
Jalen Pitre,FS,0.9887079
Rodney Thomas,FS,0.988712907
Rodney Thomas,FS,0.988712907
Will Harris,SS,0.988716841
Antoine Winfield,FS,0.988789797
Nasir Adderley,FS,0.988793552
DeShon Elliott,FS,0.988839924
DeShon Elliott,FS,0.988870502
Jordan Poyer,SS,0.98889029
Josh Jones,FS,0.988894165
Josh Jones,FS,0.988894165
Quandre Diggs,FS,0.988923609
Kyle Dugger,FS,0.989038706
Nasir Adderley,FS,0.989041269
DeShon Elliott,FS,0.989250064
Marcus Williams,FS,0.989250183
Jonathan Owens,FS,0.989275157
Bobby McCain,FS,0.989279926
Mike Edwards,FS,0.989292145
Marcus Maye,FS,0.989345372
Tracy Walker,FS,0.989378393
DeShon Elliott,FS,0.989395678
Eddie Jackson,SS,0.989417851
Richie Grant,SS,0.989440262
Jalen Pitre,FS,0.989472687
Jalen Pitre,FS,0.989472687
Ryan Neal,SS,0.989491224
Jayron Kearse,FS,0.989508986
Bobby McCain,FS,0.989578664
Quandre Diggs,FS,0.989627123
Mike Edwards,FS,0.989696026
